latitude,longitude
22.42979,114.06096
22.43877,114.12682
22.35352,113.89053
22.38814,114.0819
22.26625,114.17794
22.20487,114.17789
22.35201,114.27185
22.42412,114.19536
22.29615,114.33685
22.37912,114.2941
22.345694456435,114.18918231041
22.36151,113.87975
22.20631,114.19206
22.31541,114.28399
22.3616,114.1951
22.29741,113.97999
22.40942,114.22418
22.31836,114.28884
22.37559,114.06951
22.37428,114.10383
22.31399,113.97888
22.36215,114.054
22.37746,114.3109
22.36419,114.08507
22.35562,114.00346
22.36652,114.02094
22.19944,114.12748
22.39862,114.11724
22.31969,114.30594
22.28369,114.23882
22.41547,114.18949
22.29001,114.01131
22.358074477872,114.13003176455
22.3354,114.28165
22.371084980604,114.1414800831
22.36827,113.99923
22.4594,114.0445
22.20342,114.17258
22.3064,114.26856
22.336492218897,114.1593167536
22.33033,114.30392
22.24362,114.25169
22.39661,114.06389
22.23503,114.12241
22.30385,114.211
22.396643752718,113.96661879123
22.34212,114.25942
22.26294,114.34621
22.40302,114.21427
22.406499569225,113.96396327081
22.25628,114.25846
22.42875,114.34046
22.23809,114.22099
22.36787,114.15715
22.29106,114.16154
22.454023772764,114.17465138513
22.38435,114.2351
22.46776,114.13651
22.377831258923,114.13650995499
22.17956,114.1858
22.41725,114.10491
22.35476,114.20507
22.26458,114.21501
22.285436688072,114.22059256654
22.44251,114.17599
22.2249,114.19095
22.375480440978,114.195684218
22.28124,114.08401
22.33051,114.18473
22.37957,114.15322
22.433,114.18714
22.32071,114.06866
22.41437,114.20796
22.37424,114.19544
22.28274,114.03214
22.36094,114.21947
22.36766,114.05208
22.4557,114.22525
22.38801,114.1029
22.26311,114.10664
22.32625,114.30534
22.49897,114.25895
22.36766,113.95483
22.24731,114.11742
22.1877316,114.1253366
22.28099,114.07309
22.40529,114.16582
22.41205,114.25851
22.27902,114.11294
22.23252,114.25682
22.35201,114.10343
22.27028,114.13921
22.35709,114.0281
22.33152,114.07831
22.23049,114.18659
22.38577,114.2938
22.34954,114.17524
22.45854,114.16533
22.33252,114.22668
22.31657,113.96396
22.28866,114.16678
22.46842,114.25518
22.35224,114.16723
22.33115,114.17311
22.314738907792,114.26542939211
22.41417,114.14753
22.24361,114.21323
22.42931,114.15355
22.33887,114.15486
22.41279,114.25407
22.28508,114.03599
22.25314,114.18714
22.269489697428,114.18580467059
22.20395,114.23898
22.26498,114.10392
22.33672,114.28851
22.444344325141,114.02789992742
22.2124768,114.1051941
22.2895,114.07964
22.40343,114.14085
22.28327,114.25234
22.37117,114.2524
22.26148,114.10496
22.21389,114.25288
22.38495,114.13901
22.39375,114.13996
22.318,113.92738
22.51962,114.07933
22.30858,113.97474
22.32127,114.07393
22.28919,114.29404
22.36724,114.10553
22.2984,114.05178
22.45578,114.24272
22.46808,114.15188
22.36064,114.0807
22.2747,114.12734
22.37124,114.22115
22.40203,114.11234
22.29647,114.07469
22.373349070102,114.11532116853
22.31584,114.09138
22.46045,114.02657
22.24952,114.16587
22.45820087402,113.99923011584
22.31782,114.07282
22.32867,114.23067
22.28891,114.25155
22.36787,114.08212
22.2813,114.32581
22.32937,114.20749
22.28681,114.07752
22.27033,114.08492
22.38031,114.04786
22.20624,114.23965
22.35431,114.20048
22.3226,114.26516
22.23237,114.12034
22.37652,114.2554
22.36279,114.08581
22.23798,114.23717
22.28481,114.11875
22.23755,114.13819
22.25001,114.24569
22.45143,114.05425
22.40377,114.11592
22.40962,114.19131
22.50078,114.14035
22.29175,114.30151
22.26698,114.24542
22.30728,114.19369
22.42357,114.23783
22.31753,114.26166
22.32282,114.30818
22.5321,114.16723
22.29073,114.21398
22.22918,114.23622
22.3303,113.95329
22.36569,114.25009
22.42973,114.18547
22.37081,114.12554
22.39378,114.04258
22.26246,114.33563
22.35924,114.23099
22.40531,114.10703
22.3268,114.22786
22.21616,114.25241
22.42837,114.04881
22.331580256226,114.17117359377
22.39452,114.25945
22.382575997117,113.97791731016
22.26408,114.24904
22.24132,114.21783
22.52473,114.11869
22.452918279993,114.17047184363
22.54396,114.17465
22.37514,114.27486
22.29414,114.24705
22.36387,114.14341
22.448703450339,114.174165882
22.30982,114.24464
22.30554,113.91595
22.30469,113.92931
22.31541,114.08956
22.4453993673,114.03143612642
22.34737,114.23442
22.4068,114.21351
22.39676,114.11489
22.40068,114.22603
22.27596,114.13696
22.4058,114.18859
22.45523,114.05961
22.23685,114.21685
22.45571,114.18517
22.36237,114.30053
22.43715,114.11427
22.35429,113.88751
22.34435,114.00952
22.4384,114.06018
22.53166,114.22212
22.48691,114.27038
22.32586,114.06734
22.35993,114.17455
22.32185,114.21725
22.4316,114.12395
22.41519,114.16783
22.4251,114.06562
22.4286,114.05605
22.31007,114.02393
22.37545,114.29294
22.32527,114.09037
22.33415,114.11265
22.2767,114.07766
22.43893,114.10616
22.34815,114.17854
22.3261,114.05729
22.20473,114.17325
22.49049,114.08775
22.20747,113.98892
22.53166,114.12475
22.33323,114.19212
22.4201,114.25698
22.36118,114.10653
22.26628,114.33148
22.24546,114.1133
22.40051,114.11931
22.3778,114.07933
22.43907,114.22526
22.24952,114.26304
22.34164,114.18971
22.45822,114.12371
22.28735,114.09298
22.50745,114.08745
22.22656,114.12042
22.38741,114.25065
22.17105,114.20341
22.39719,114.09642
22.28421,114.18574
22.3692,114.18081
22.30168,114.22107
22.45889,114.11294
22.32738,114.31167
22.39262,114.31406
22.23708,114.27854
22.23763,114.30596
22.37129,114.18236
22.43383,114.05513
22.33126,114.21789
22.22597,114.22051
22.45209,114.05405
22.46815,114.10792
22.50101,114.18749
22.4316,114.29247
22.35031,114.06432
22.32865,114.05743
22.41207,114.244
22.22531,114.21417
22.41234,114.21249
22.21344,114.25488
22.35492,114.27229
22.20842,114.18226
22.24296,114.22555
22.373822390641,114.19727217227
22.42453,114.33473
22.33759,113.89372
22.30982,114.14743
22.22533,114.12139
22.38595,114.07099
22.41877,114.28152
22.3686,114.22888
22.26376694634,114.23832387568
22.37025,114.10337
22.33138,114.08632
22.28242,114.29862
22.25001,114.05135
22.42042,114.27994
22.46453,114.25687
22.3202,114.22012
22.49087,114.23887
22.27864,114.1317
22.27746,114.09756
22.33884,114.27647
22.33646,114.25654
22.27095,114.07823
22.325255541018,114.16783070441
22.33478,114.24639
22.33068,114.2956
22.29439,114.23773
22.26115,114.15305
22.319275899082,114.17375479987
22.28435,114.27222
22.2069448,114.1546866
22.35108,114.32142
22.44552,114.10076
22.24891,114.25202
22.3753,114.12247
22.31125,114.31848
22.2245,114.26994
22.25601,114.21596
22.4331,114.09496
22.268569343462,114.12494596837
22.2588,114.2158
22.2249,114.2881
22.28420351593,114.14349061306
22.38982,114.1126
22.36422,114.25797
22.24196,114.06765
22.20395,113.88619
22.3191,114.22172
22.48403,114.23833
22.327410499226,114.21445321356
22.30349,114.24384
22.38911,114.31074
22.41461,114.09065
22.41806,114.27121
22.48519,114.14861
22.37379,114.10002
22.37276,114.10478
22.51812,114.11299
22.31529,114.2663
22.40705,114.22139
22.33593,114.23798
22.35575,114.27261
22.2895,114.17684
22.33049,114.11149
22.24578,114.11535
22.312919982772,114.17098906338
22.3388,114.15272
22.36092,114.0882
22.40273,114.06767
22.40569,114.14037
22.438113429452,114.03081577068
22.25509,114.10921
22.27429,114.27216
22.29414,114.14986
22.25219,114.09106
22.3488,114.25615
22.34112,114.32385
22.37178,113.93476
22.382464652542,114.27285158704
22.40229,114.11182
22.45399,114.27196
22.25104,114.21345
22.32488,114.14173
22.48711,114.08294
22.40229,114.20909
22.23738,114.1748
22.22132,114.15017
22.34645,114.07633
22.23748,114.21445
22.42475,114.14917
22.30644,114.08926
22.42094,114.23578
22.28417,114.0463
22.37503,114.2191
22.41603,114.05723
22.34061,114.28534
22.45745,114.22102
22.28626,114.2495
22.33867,114.056
22.22534,114.22337
22.37025,114.21415
22.315872116674,114.18859423917
22.41523,114.20115
22.29001,114.13078
22.30768,114.15254
22.324249820019,114.25426680357
22.44578,114.01125
22.36031,114.10237
22.41829,114.19957
22.31057,114.24574
22.43383,114.15242
22.37308,114.0897
22.54864,114.21086
22.30095,114.27172
22.328679295336,114.15465403725
22.37957,114.32167
22.39715,114.22239
22.3092,114.18206
22.45123,114.06667
22.27808,114.32425
22.49118,114.11367
22.37106,114.23873
22.3964,114.18647
22.34881,114.22405
22.32487,113.92178
22.29699,114.28463
22.46375,114.19727
22.39715,114.14487
22.40302,114.04579
22.47716,114.02039
22.30146,114.11685
22.30644,114.28367
22.35592,114.20102
22.33843,114.18229
22.41162,114.16182
22.36739131149,114.12824226684
22.20205,114.17736
22.35777,113.88618
22.41886,114.16487
22.2211,114.22416
22.325893701628,114.16456118223
22.29388,114.07068
22.38223,114.20157
22.34323,114.04556
22.26946,114.08862
22.31639,114.19668
22.23755,114.23535
22.32306,114.14287
22.2438,114.21041
22.306429663503,114.17135315393
22.4052,114.22337
22.3778,114.03925
22.3859,113.95299
22.33257,114.06178
22.36422,114.27222
22.44816,114.06825
22.39736,114.225
22.36739,114.1726
22.34437934692,114.10675067768
22.50101,114.28483
22.39526,114.14855
22.2656,114.06438
22.34339,114.13596
22.38768,114.09877
22.34272,114.11183
22.28789,114.17659
22.30469,114.02652
22.29239,114.0683
22.30401,114.19034
22.37924,114.07635
22.23637,114.09822
22.4156,114.20499
22.37613,114.12602
22.35991,114.31417
22.43267,114.05918
22.24264,114.23012
22.447018752974,114.02809682576
22.38716,114.12411
22.3098,114.19202
22.18934,114.18081
22.43998,114.08849
22.362517876361,114.17747363219
22.3529,114.24903
22.25119,114.3238
22.28463,114.22607
22.37819,114.01066
22.3377,114.05912
22.44471,114.1817
22.25388,114.11308
22.33358,114.15453
22.49461,114.27653
22.236787693971,114.22339473846
22.2656,114.25873
22.40097,114.14153
22.37731,114.19017
22.34737,114.13719
22.32857,114.25795
22.3055,114.14673
22.28173,114.13923
22.22854,114.12278
22.28983,114.06499
22.28274,114.22652
22.38123,114.11195
22.345023120259,114.10921175763
22.42622,114.19618
22.45965,114.21094
22.385561232773,114.19288637074
22.325302954679,114.18759399779
22.2824,114.05381
22.20352,114.1377
22.4427024,113.9535993
22.4342932,113.9498227
22.429057,113.9475911
22.4252487,113.9448445
22.4227098,113.9419263
22.4204883,113.9402097
22.424614,113.9372914
22.4236619,113.9328282
22.4217577,113.9295667
22.4195361,113.9278501
22.4171558,113.9235585
22.4137121,113.9114391
22.4214085,113.9218247
22.4220433,113.9251291
22.4099034,113.9083921
22.4033173,113.914572
22.3782397,113.8821395
22.3933384,113.9202054
22.3900053,113.9199479
22.3854817,113.9223512
22.3751642,113.9212354
22.3662746,113.9293893
22.59072,114.30901
